X_NAD,Y_NAD,Z_NAD
523024.6523,6439822.434,498.942383
513308.1758,6425070.154,521.436523
538604.1504,6451752.688,452
538604.1328,6451293.59,452.000031
524426.438,6470984.035,427.472076
524709.7778,6470984.035,424.75354
533511.6201,6423310.426,490.660553
520474.5934,6432937.893,520.88031
540584.7148,6431554.5,467.83252
540300.2773,6431094.547,468.388245
510863.6865,6467858.836,417.015594
510557.6973,6467360.602,414.929565
544369.0566,6443111.277,474.162537
544368.9023,6443570.125,470.329437
510557.6973,6466442.664,416.308411
534075.1553,6437986.752,458.678162
519341.2339,6431560.984,500.22522
519341.2339,6432019.953,505.657043
519057.894,6431560.984,535.343201
534075.1875,6436609.877,459.985657
534358.6299,6437068.928,479.5849
537756.7285,6445328.727,452
537474.1211,6445329.32,452.000031
527841.4307,6426971.289,470.719971
527841.4307,6426512.32,473.194763
546541.8633,6412743.239,447.113892
546825.2031,6413202.209,449.370392
541444.291,6421926.747,485.155579
533511.0869,6422849.736,497.93576
533510.1582,6422387.766,505.132812
519341.2339,6463688.844,422.389923
519341.2339,6464147.813,426.337708
518774.5541,6464147.813,428.190308
542607.0645,6440766.262,470.38385
538604.1738,6452211.781,452
544368.8398,6421996.103,479.808411
543481.0254,6420570.467,474.348145
543775.4219,6420578.666,476.835388
513015.4902,6425062.271,514.640198
529260.6113,6413210.246,498.041718
537474.3594,6428348.096,487.95755
536578.1641,6416721.863,507.471527
536860.9219,6416720.999,502.508728
517074.1719,6454509.191,449.005249
530108.1504,6454968.426,476.979828
534641.8418,6443494.395,451.999969
511371.2441,6466923.168,424.377014
511375.8359,6467388.223,422.881317
544076.4199,6445398.605,465.246246
544368.8535,6445405.969,465.495605
544368.877,6445864.957,463.510071
513892.4482,6459043.102,425.95871
529258.1309,6438904.496,451.51001
529541.4707,6439363.465,451.51001
529541.4707,6439822.434,454.635742
513015.3276,6424603.549,506.470581
523874.6719,6445330.07,485.223541
532941.5488,6461394,504.213348
533224.8887,6461852.969,508.193542
534924.9277,6462770.906,512.689087
535208.6904,6462772.23,478.881042
532658.209,6460935.031,491.443176
530958.1699,6455427.398,468.700867
540016.9551,6448077.27,452
544076.4316,6443562.73,474.701996
544368.8555,6444029.066,468.626617
511380.6689,6467851.969,428.277771
543488.7168,6440791.885,459.394867
536908.5039,6448083.984,452.000031
531524.8496,6458181.211,485.632141
531808.1895,6458181.211,483.350433
534925.3311,6443494.512,452
524158.0117,6420545.719,487.388123
524441.3516,6420545.719,483.52774
515393.3462,6469304.641,447.968384
528691.4502,6440740.371,462.387146
528974.791,6440740.371,458.977234
541445.2891,6440743.236,459.610352
525008.0313,6422381.596,520.519958
513307.6948,6438836.949,529.481934
513014.9556,6438829.338,523.690125
536342.2666,6445330.543,452.001221
527558.0908,6428807.168,460.00946
523307.9922,6412743.239,503.253601
525008.0313,6438904.496,486.194763
525008.0313,6439363.465,492.436188
513662.3369,6470601.246,418.168152
526959.7373,6414017.528,482.788239
537184.3848,6420522.683,507.083008
535779.0176,6422851.706,499.636169
535494.6992,6422389.699,488.435333
539125.8438,6417189.814,494.243103
539413.7559,6417665.475,494.126434
539131.0313,6417665.964,492.40448
524724.6914,6420545.719,488.185944
523024.6523,6422381.596,487.393585
523307.9922,6422381.596,487.861206
540870.6035,6428803.33,487.273865
540870.4316,6429261.787,486.832458
542022.0332,6433407.6,473.2052
542022.127,6432948.572,468.17926
542313.1699,6433413.906,474.795776
531241.5098,6461394,467.460022
530958.1699,6460935.031,471.545929
532356.8936,6413602.958,492.355957
532377.5381,6413210.852,491.290588
531524.8496,6461852.969,470.230896
523591.332,6463688.844,433.996613
523307.9922,6463688.844,434.579163
523307.9922,6463229.875,422.390015
531241.5098,6461852.969,467.459991
530958.1699,6461852.969,467.459991
519907.9136,6467360.602,436.030609
519907.9136,6466901.633,431.384033
520191.2535,6467360.602,440.735657
519057.894,6465524.719,440.272858
519341.2339,6465524.719,444.972626
519341.2339,6465983.691,439.407471
522174.6328,6467360.602,432.592621
522174.6328,6467819.57,432.812775
519288.6502,6415326.533,508.759827
541163.7148,6413212.478,480.64859
516791.8528,6443494.734,517.251648
517075.4783,6443494.969,514.677185
517075.4524,6443953.918,530.557983
541981.6152,6414450.962,478.738678
516507.7856,6437986.533,504.714417
520191.2535,6457263.273,422.390015
542577.5352,6418173.714,483.13855
542280.2598,6417690.158,479.205048
522174.6328,6441658.313,493.85907
521891.2927,6441658.313,497.379883
539169.4668,6427427.654,479.943939
540585.209,6446242.691,452
540300.7578,6445782.828,457.351868
534074.9082,6462311.938,470.460052
533508.2285,6462311.938,482.043182
542606.9609,6441225.141,477.872864
542900.1035,6441692.047,470.152405
543193.9336,6442159.512,476.405212
520474.5934,6437527.586,497.372498
529824.8105,6461852.969,473.700409
529541.4707,6461852.969,472.539337
517079.0913,6468753,447.61261
532658.0742,6430642.711,486.45813
532374.7559,6430642.787,485.87088
532091.4482,6430642.869,479.335693
532374.7373,6430183.777,482.443695
544368.3965,6434849.24,464.199249
531241.5098,6430184.076,456.983765
531241.498,6429725.082,460.164398
514778.1382,6429700.83,547.805908
514778.3657,6429242.119,558.377258
529258.1309,6453591.516,462.809296
528974.791,6453132.547,461.324768
529541.4707,6453591.516,460.700623
529541.4707,6453132.547,476.251465
529824.8105,6453591.516,460.735779
531241.5098,6456804.305,455.220276
529541.4707,6454050.484,462.960602
529824.8105,6454509.453,467.519958
531524.8066,6429725.018,460.927582
531808.126,6430183.941,463.305359
528923.0713,6415329.479,499.198486
528642.46,6414879.348,506.338837
529206.3398,6415788.223,490.791748
537476.9512,6413210.005,480.192932
537474.9863,6412743.239,486.010193
537455.8945,6413601.63,483.442078
537193.7637,6413210.149,480.010132
536908.3066,6412743.239,484.393921
524724.6914,6424217.474,487.709167
525008.0313,6424676.443,487.317017
512153.1421,6443409.473,480.363647
512436.4526,6443409.453,478.930359
529258.1309,6422381.596,486.768799
511875.3794,6442955.02,495.344116
511604.3047,6442505.982,497.553131
520474.5934,6455427.398,445.121033
521607.9529,6468278.539,432.260132
516790.8665,6421456.701,523.440125
517075.3242,6421457.547,525.701355
517077.2612,6421922.68,523.568726
521609.4314,6468742.297,453.904358
521324.613,6468278.539,435.508789
532374.8691,6445330.07,467.559998
532091.5293,6445330.07,477.050507
539450.9941,6445324.07,452.26413
539168.4668,6445324.727,452.368408
546041.084,6444006.527,481.162964
517025.7881,6414877.411,511.439514
536059.6016,6427891.473,488.210724
546536.5195,6448538.531,468.382935
546825.2031,6449001.82,464.784485
546294.4453,6448112.988,469.423889
546041.168,6448137.34,466.802307
546041.1641,6447678.363,465.519775
536908.2148,6432478.35,460.383301
545507.3555,6446328.07,463.51947
545778.4297,6446318.133,465.781006
545507.3418,6446787.031,463.978516
545778.3281,6447235.996,465.675323
545507.252,6447245.93,464.158813
514190.2505,6443453,511.46756
521607.9529,6441199.342,498.167175
532941.5488,6452673.578,451.51001
532941.5488,6453132.547,471.707092
521324.613,6440740.371,494.337311
521607.9529,6440740.371,499.572205
521891.2927,6440740.371,503.582367
542605.6738,6456369.684,480.614197
542605.5527,6456828.188,481.217102
542605.6758,6455910.996,475.756744
542899.0156,6456377.871,479.978729
543193.1172,6456386.672,479.342316
543192.9844,6456845.246,482.751495
533791.5684,6462770.906,470.459991
543193.2383,6455928.012,477.28595
543487.668,6456395.832,480.080872
543210.0586,6468914.961,476.256042
536058.9648,6434315.273,469.164093
518212.408,6422846.503,523.421997
517928.8994,6422385.711,526.316772
518211.7178,6422384.993,529.045959
534358.248,6467360.602,457.543213
534074.9082,6467360.602,463.063934
545507.3105,6435771.742,463.627625
545778.2715,6436220.705,464.92984
540871.3184,6441655.258,468.284576
510557.6973,6418709.841,564.053589
543782.6016,6443554.234,481.459717
543782.5332,6444013.152,475.2034
543488.1289,6443545.215,485.965454
542021.8594,6457272.547,476.524811
542021.9668,6456814.238,475.765503
542313.0117,6457279.059,479.574829
526708.0713,6437986.555,482.124237
511873.1982,6419075.994,524.645813
546825.2031,6452673.578,461.715912
526991.4111,6441658.313,483.627563
544082.4316,6468460.43,494.228363
515645.2061,6455417.332,461.023438
542899.8496,6442609.777,474.279266
519865.5086,6417195.407,540.081543
543193.8242,6442618.393,476.207489
531241.5098,6441199.342,451.51001
531524.8496,6441658.313,451.51001
516790.0894,6454508.598,452.411255
517074.1873,6454968.176,444.350586
543193.7852,6443077.332,483.060333
543193.748,6443536.273,482.646484
538295.1758,6418622.517,491.798035
538012.9004,6418623.438,496.667053
538007.1738,6418146.139,489.677216
536342.0449,6429724.783,471.015594
544320.2852,6416803.006,479.030945
538321.1816,6430639.02,478.232666
538603.459,6430638.16,472.060669
538603.4707,6431097.178,470.293213
536341.9775,6430183.574,474.362671
536058.8076,6429724.9,472.159027
543148.9102,6416763.812,477.650055
543153.9883,6417237.586,476.258545
522457.9727,6425135.412,505.36792
522741.3125,6425135.412,503.87262
546038.4004,6421506.293,476.197998
546292.1211,6421483.903,477.461517
544368.8438,6444946.992,466.923279
515358.6582,6437973.764,526.913574
515358.8496,6438432.885,530.131592
542605.877,6430208.064,488.9487
542313.5938,6429741.975,488.083618
544076.2969,6444480.566,468.224304
541409.8848,6417675.006,483.172607
541122.0391,6417671.677,479.861938
544368.873,6444488.047,466.314667
541405.373,6417199.364,484.325592
541113.666,6416722.53,484.77121
541401.5117,6416725.865,485.152557
519008.106,6414876.53,515.808838
518730.9672,6414437.592,517.172119
534606.0117,6417675.429,494.864929
534322.585,6417675.455,492.111145
518760.1213,6419576.028,516.99408
518764.6008,6420049.015,519.23291
518477.3793,6419576.752,517.566284
524724.6914,6464606.781,437.176025
524441.3516,6464606.781,422.390015
519291.4777,6414876.825,512.486938
519297.7171,6414438.136,515.377319
519574.9892,6414877.515,509.328796
527808.9453,6414014.888,497.761719
527799.2217,6414442.352,487.314453
527525.8584,6414015.709,503.295288
516792.0718,6441659.035,507.457031
517075.8005,6441659.352,499.577148
517075.6711,6442118.215,513.983276
527823.6724,6413603.635,504.050873
528092.0518,6414014.131,489.310974
528375.1777,6414013.439,480.858276
528365.2402,6414440.208,475.611847
526708.0713,6460935.031,447.206909
528408.1104,6420545.719,470.565979
528124.7705,6420545.719,460.549988
538321.8691,6453589.68,452.028198
538604.1465,6453588.809,452.883118
538604.1035,6454047.668,452.882324
528408.1104,6461394,447.694122
527841.4307,6450378.734,452.469971
527558.0908,6449919.766,453.170837
528124.7705,6460935.031,446.670959
533791.7598,6435232.885,473.8367
534075.1816,6435232.951,479.80069
525008.0313,6459558.117,431.355682
530391.4902,6450837.703,451.51001
534075.1904,6435691.934,470.95462
534075.1924,6436150.908,453.129822
530108.1504,6450837.703,451.51001
530108.1504,6450378.734,451.51001
521607.9529,6448542.852,480.786804
517078.4934,6427893.578,521.589294
523307.9922,6436150.68,474.050568
517643.6694,6429268.34,501.536316
517361.1985,6428810.305,504.11322
517078.3462,6428352.051,517.665649
546294.3379,6458210.184,487.134583
516794.8374,6427893.365,534.864746
516510.3784,6427892.439,538.369934
512153.0542,6450753.016,469.919037
523307.9922,6450378.734,492.374451
523024.6523,6449919.766,482.978638
535208.9736,6437528.164,455.000732
534925.5361,6437069.115,475.771423
534642.084,6437069.021,483.388947
535208.9756,6437069.201,467.26413
522457.9727,6429725.105,484.531921
522174.6328,6429725.105,493.016724
522741.3125,6430184.076,487.013306
523024.6523,6430643.047,479.51001
522741.3125,6430643.047,479.51001
544946.6602,6460100.359,501.497833
544946.5625,6459641.59,500.264648
545229.7656,6460100.492,504.004272
530392.4131,6423302.577,477.235229
530676.1357,6423303.846,480.969116
539168.2207,6432013.77,466.528931
538885.8008,6431555.42,464.755127
546042.9414,6464665.168,501.084106
530108.6729,6423301.255,479.542023
530108.501,6423759.661,483.983551
529824.9844,6423300.107,481.848236
539450.8105,6432472.271,477.955902
530108.8311,6422842.803,496.11615
530108.8662,6422383.951,506.147003
530391.4902,6441658.313,463.137939
530674.8301,6442117.281,465.348938
530108.1504,6441658.313,465.947571
530108.1504,6441199.342,460.731415
529824.8105,6440740.371,456.141968
540585.5762,6435227.826,458
536908.4844,6436150.883,457.695801
536908.4609,6435691.885,458.7099
535775.7295,6435692.359,456.821564
536059.0615,6436151.34,456.209534
535775.7461,6436151.35,458.189392
532658.209,6445330.07,467.559998
532374.8691,6444871.102,467.560242
524441.3516,6434314.801,501.397278
524441.3516,6433855.832,501.326904
524724.6914,6434314.801,495.63855
517643.5291,6430644.889,519.875488
517643.4976,6431103.805,529.228638
517643.5635,6430185.998,510.283752
517643.604,6429727.143,505.592468
517925.947,6430644.168,524.434143
518208.428,6430643.488,526.762695
518208.421,6431102.443,527.613037
525858.0508,6434314.801,471.69162
526141.3906,6434314.801,477.094849
525574.7109,6433855.832,482.237213
525574.7109,6433396.863,490.928925
526708.0713,6426971.289,501.462158
526991.4111,6426971.289,493.098785
534641.5879,6452214.609,451.51001
534358.248,6451755.641,451.51001
534641.5879,6451755.641,451.51001
542606.3145,6461416.063,489.858643
542607.1074,6461877.52,488.513214
542314.8203,6461870.109,487.578247
538039.1719,6443033.191,455.070068
538039.1719,6443492.156,456.40506
546536.6074,6441195.09,461.244781
546294.5801,6440769.584,463.220154
517075.2166,6446248.578,521.389221
516791.4653,6446248.246,513.760437
538886.1133,6445325.52,452.370453
516795.2332,6468294.816,446.467102
536908.373,6434314.781,461.091339
538039.1777,6445328.008,452
538039.1797,6444869.051,451.999969
538054.9473,6470616.371,468.126587
532941.5352,6432937.814,457.375916
538603.8398,6444867.422,453.079987
538603.8535,6444408.469,453.080261
541444.1719,6446708.914,452
541444.1719,6446249.949,451.999969
541732.7676,6447172.141,452.028137
542022.5879,6447177.395,452.009338
541444.1465,6447167.855,452
541156.7578,6447164.57,452
519907.9136,6428807.168,507.223816
519624.5737,6428807.168,491.459961
545780.7559,6464684.398,501.56311
539451.1211,6454504.023,452
532091.5293,6439822.434,451.51001
546536.5801,6435228.426,467.963318
546536.5488,6435687.387,475.636719
546294.5078,6435261.836,467.186005
518774.5541,6454509.453,464.374054
540300.6816,6448536.559,452
540585.0879,6448996.406,452
523591.332,6451755.641,484.27356
523307.9922,6451296.672,488.828857
515645.2759,6449909.594,467.369751
533224.8887,6457263.273,459.747559
518155.7682,6415326.583,524.157776
518155.9125,6415785.524,525.00354
517875.2544,6414876.782,523.958191
512478.8228,6466941.754,426.335205
512188.4668,6466462.91,430.426575
511903.4917,6465987.773,431.753693
512472.376,6466468.93,430.512299
512466.3394,6465995.414,433.05542
530377.5205,6419582.571,484.642548
530664.665,6420053.897,485.531006
530095.2012,6419585.853,486.669281
529813.1797,6419590.104,491.591248
530089.9277,6419109.8,493.697937
529801.9277,6418635.711,491.726685
512177.4565,6465518.516,433.570862
523024.6523,6460017.086,429.57843
511898.6221,6465517.125,437.397095
511894.1895,6465046.738,442.658264
534074.9082,6462770.906,473.281677
534074.9082,6463229.875,481.430328
538023.502,6419575.298,491.10437
537741.1934,6419576.353,498.760254
538018.3887,6419099.978,493.521912
537730.5488,6418624.363,496.371216
538305.7051,6419574.18,484.319916
538587.916,6419573.216,479.204285
510867.792,6468776.863,426.631653
510557.6973,6468278.539,414.708405
510865.7822,6468318.441,421.963226
511128.2148,6469227.871,423.822968
511395.1563,6469229.313,424.208099
510869.5039,6469233.617,423.331696
510557.6973,6469196.477,423.467468
535210.7393,6466909.617,462.548706
535498.5303,6467382.969,461.908234
535210.9414,6467369.246,463.325012
534924.9277,6466442.664,464.98938
534641.5879,6466442.664,465.448975
534641.5879,6465983.691,462.286133
535210.5166,6466449.922,463.822815
535210.2754,6465990.164,466.132141
512541.0762,6471491.324,419.845703
539121.4961,6416716.144,484.633423
544660.4082,6422465.049,484.818787
544947.4023,6422467.073,483.070007
539696.8438,6417665.301,493.500183
539702.2402,6418142.379,493.230011
539451.0527,6433390.676,497.737518
527793.1313,6415799.524,509.007996
535485.709,6420524.638,495.760071
546041.1055,6458234.52,488.68512
